State,year_month,PRCP,EVAP,TMIN,TMAX
CT,2009-06,80.73,22.7,22.0,267.0
CT,2009-07,4.57,33.71,78.0,278.0
CT,2009-08,1.9,35.38,83.0,300.0
CT,2009-09,20.41,19.31,33.0,256.0
CT,2009-10,13.56,8.76,-17.0,200.0
CT,2011-05,35.19,22.68,28.0,289.0
CT,2011-06,62.53,34.0,61.0,306.0
CT,2011-07,22.42,44.87,100.0,339.0
CT,2011-08,2.62,31.0,94.0,289.0
CT,2011-09,112.2,-96.87,33.0,272.0
CT,2011-10,35.59,10.22,11.0,228.0
DE,1992-04,15.65,39.49,-6.0,289.0
DE,1992-05,21.75,42.09,6.0,333.0
DE,1992-06,16.39,59.96,67.0,317.0
DE,1992-07,49.65,59.84,139.0,356.0
DE,1992-08,23.9,61.03,94.0,333.0
DE,1992-09,25.11,46.56,22.0,306.0
DE,1992-10,11.77,29.77,-33.0,278.0
DE,1992-11,19.43,21.9,-56.0,222.0
DE,1993-04,44.26,48.04,-11.0,256.0
DE,1993-05,46.89,90.33,56.0,294.0
DE,1993-06,23.03,58.69,72.0,339.0
DE,1993-07,22.81,60.03,133.0,361.0
DE,1993-08,17.72,52.86,128.0,361.0
DE,1993-09,34.79,37.88,56.0,361.0
DE,1993-10,18.54,22.77,0.0,261.0
DE,1994-04,22.23,46.71,-17.0,311.0
DE,1994-05,24.35,55.0,17.0,311.0
DE,1994-06,12.92,59.61,83.0,367.0
DE,1994-07,62.07,60.9,144.0,350.0
DE,1994-08,18.76,39.83,100.0,328.0
DE,1994-09,13.62,42.5,67.0,311.0
DE,1994-10,4.92,24.5,-6.0,267.0
DE,1994-11,12.19,13.5,-61.0,244.0
DE,1995-04,18.41,34.28,-50.0,289.0
DE,1995-05,35.85,46.37,33.0,300.0
DE,1995-06,16.55,52.38,94.0,333.0
DE,1995-07,22.19,53.06,128.0,378.0
DE,1995-08,3.77,58.88,94.0,367.0
DE,1995-09,30.04,43.64,56.0,350.0
DE,1995-10,48.57,33.79,0.0,294.0
DE,1996-04,20.27,51.09,17.0,272.0
DE,1996-05,43.07,50.66,6.0,356.0
DE,1996-06,42.76,57.14,72.0,328.0
DE,1996-07,51.48,65.0,128.0,333.0
DE,1996-08,23.02,51.78,128.0,328.0
DE,1996-09,36.55,42.83,67.0,328.0
DE,1996-10,21.8,26.36,0.0,272.0
DE,1996-11,27.79,13.89,-67.0,250.0
DE,1997-05,22.52,59.79,11.0,322.0
DE,1998-06,9.42,46.88,100.0,350.0
DE,1998-07,3.65,52.04,133.0,356.0
DE,1998-08,23.26,45.48,111.0,339.0
DE,1999-04,12.72,37.44,17.0,250.0
DE,1999-05,28.07,51.66,39.0,333.0
DE,1999-06,11.96,53.07,106.0,356.0
DE,1999-07,4.67,62.3,122.0,383.0
DE,1999-08,35.88,58.75,128.0,367.0
DE,1999-09,33.67,40.0,122.0,306.0
DE,1999-11,17.17,9.03,-44.0,233.0
DE,2000-06,0.0,39.5,128.0,344.0
DE,2000-07,22.82,47.64,122.0,333.0
FL,1992-01,12.87,24.4,-67.0,306.0
FL,1992-02,24.14,31.81,-28.0,317.0
FL,1992-03,14.63,43.88,6.0,322.0
FL,1992-04,16.11,54.69,6.0,322.0
FL,1992-05,8.54,64.32,56.0,350.0
FL,1992-06,80.71,60.56,161.0,356.0
FL,1992-07,31.71,61.83,189.0,367.0
FL,1992-08,57.54,50.17,139.0,350.0
FL,1992-09,30.35,49.3,128.0,367.0
FL,1992-10,10.64,40.17,50.0,333.0
FL,1992-11,29.66,30.75,-17.0,333.0
FL,1992-12,6.99,23.61,-11.0,311.0
FL,1993-01,30.31,25.51,-6.0,306.0
FL,1993-02,21.19,33.49,-39.0,294.0
FL,1993-03,20.89,40.67,-50.0,311.0
FL,1993-04,17.94,58.16,0.0,317.0
FL,1993-05,15.62,61.77,78.0,333.0
FL,1993-06,29.4,65.94,144.0,367.0
FL,1993-07,34.74,59.43,172.0,372.0
FL,1993-08,32.92,57.08,183.0,367.0
FL,1993-09,37.74,50.07,83.0,350.0
FL,1993-10,27.26,38.75,67.0,344.0
FL,1993-11,10.54,31.5,-22.0,322.0
FL,1993-12,11.1,24.59,-50.0,306.0
FL,1994-01,28.34,27.36,-50.0,317.0
FL,1994-02,18.24,33.36,-61.0,322.0
FL,1994-03,21.39,49.4,0.0,333.0
FL,1994-04,16.31,57.47,17.0,333.0
FL,1994-05,15.87,64.32,94.0,350.0
FL,1994-06,51.47,58.26,183.0,361.0
FL,1994-07,49.03,57.2,172.0,378.0
FL,1994-08,47.66,53.23,178.0,356.0
FL,1994-09,46.28,45.74,50.0,361.0
FL,1994-10,28.36,39.8,44.0,339.0
FL,1994-11,15.47,33.44,28.0,333.0
FL,1994-12,24.18,23.97,-6.0,317.0
FL,1995-01,20.03,25.59,-44.0,294.0
FL,1995-02,19.22,33.91,-83.0,317.0
FL,1995-03,20.99,46.53,6.0,333.0
FL,1995-04,23.6,56.99,39.0,350.0
FL,1995-05,14.6,66.8,-33.0,367.0
FL,1995-06,52.8,63.1,-44.0,367.0
FL,1995-07,47.86,63.21,167.0,367.0
FL,1995-08,51.7,55.04,194.0,383.0
FL,1995-09,38.09,49.49,-22.0,356.0
FL,1995-10,40.54,43.7,39.0,350.0
FL,1995-11,13.08,33.83,-22.0,328.0
FL,1995-12,10.66,26.2,-67.0,300.0
FL,1996-01,18.45,28.56,-67.0,317.0
FL,1996-02,9.75,39.27,-67.0,311.0
FL,1996-03,40.98,50.34,-33.0,328.0
FL,1996-04,10.47,56.82,-11.0,361.0
FL,1996-05,32.15,65.28,56.0,372.0
FL,1996-06,56.41,59.8,-44.0,367.0
FL,1996-07,33.6,65.18,178.0,372.0
FL,1996-08,50.76,55.22,172.0,367.0
FL,1996-09,26.21,52.39,122.0,372.0
FL,1996-10,25.85,39.31,22.0,339.0
FL,1996-11,8.86,36.07,-11.0,339.0
FL,1996-12,16.13,28.34,-50.0,311.0
FL,1997-01,18.13,27.89,-72.0,311.0
FL,1997-02,18.63,34.06,0.0,322.0
FL,1997-03,17.78,47.73,17.0,333.0
FL,1997-04,34.28,54.92,33.0,339.0
FL,1997-05,26.11,59.47,61.0,361.0
FL,1997-06,55.55,59.23,144.0,367.0
FL,1997-07,43.91,58.09,178.0,378.0
FL,1997-08,34.8,56.07,144.0,372.0
FL,1997-09,27.74,50.3,144.0,389.0
FL,1997-10,10.04,43.83,17.0,361.0
FL,1997-11,18.2,29.1,-22.0,328.0
FL,1997-12,32.69,25.92,-39.0,322.0
FL,1998-01,16.41,25.16,-39.0,311.0
FL,1998-02,37.88,36.18,0.0,306.0
FL,1998-03,19.42,52.93,-33.0,322.0
FL,1998-04,10.46,58.45,39.0,333.0
FL,1998-05,14.49,67.86,100.0,372.0
FL,1998-06,15.91,72.6,156.0,394.0
FL,1998-07,41.98,58.49,194.0,394.0
FL,1998-08,54.22,58.9,172.0,378.0
FL,1998-09,52.92,86.81,161.0,367.0
FL,1998-10,17.27,46.73,67.0,350.0
FL,1998-11,15.59,32.24,22.0,322.0
FL,1998-12,7.62,28.6,-28.0,311.0
FL,1999-01,16.94,28.42,-78.0,306.0
FL,1999-02,7.74,41.86,-33.0,306.0
FL,1999-03,7.9,54.3,-17.0,317.0
FL,1999-04,12.34,62.4,28.0,361.0
FL,1999-05,26.11,63.55,89.0,356.0
FL,1999-06,62.6,52.72,161.0,367.0
FL,1999-07,36.35,58.73,172.0,378.0
FL,1999-08,49.02,60.06,189.0,389.0
FL,1999-09,48.72,48.68,89.0,361.0
FL,1999-10,37.24,37.67,0.0,350.0
FL,1999-11,11.98,37.29,-6.0,328.0
FL,1999-12,10.45,32.67,-50.0,311.0
FL,2000-01,13.62,28.95,-56.0,317.0
FL,2000-02,8.31,33.94,-50.0,300.0
FL,2000-03,11.5,47.11,17.0,339.0
FL,2000-04,16.62,61.01,17.0,333.0
FL,2000-05,7.18,72.15,89.0,378.0
FL,2000-06,44.64,72.23,150.0,394.0
FL,2000-07,45.19,59.71,156.0,389.0
FL,2000-08,35.45,55.69,167.0,372.0
FL,2000-09,53.98,53.4,156.0,350.0
FL,2000-10,17.23,46.81,44.0,356.0
FL,2000-11,15.09,34.42,-61.0,333.0
FL,2000-12,11.32,25.88,-94.0,317.0
FL,2001-01,8.65,29.7,-61.0,300.0
FL,2001-02,5.06,37.72,-17.0,356.0
FL,2001-03,37.76,111.04,0.0,339.0
FL,2001-04,5.64,62.37,17.0,356.0
FL,2001-05,22.37,64.21,89.0,344.0
FL,2001-06,46.93,58.99,161.0,367.0
FL,2001-07,46.1,57.36,189.0,356.0
FL,2001-08,40.49,65.69,172.0,367.0
FL,2001-09,54.86,59.36,72.0,356.0
FL,2001-10,29.83,45.93,0.0,344.0
FL,2001-11,15.28,34.94,-17.0,306.0
FL,2001-12,14.34,37.3,-39.0,300.0
FL,2002-01,20.77,42.13,-44.0,322.0
FL,2002-02,17.06,38.98,-50.0,311.0
FL,2002-03,10.32,49.03,-56.0,328.0
FL,2002-04,13.18,59.06,56.0,339.0
FL,2002-05,22.28,72.65,89.0,356.0
FL,2002-06,53.1,53.96,167.0,372.0
FL,2002-07,59.67,55.69,183.0,400.0
FL,2002-08,41.25,69.2,156.0,367.0
FL,2002-09,30.57,53.95,194.0,367.0
FL,2002-10,18.88,39.67,61.0,344.0
FL,2002-11,9.74,29.13,-28.0,317.0
FL,2002-12,17.22,23.17,-39.0,294.0
FL,2003-01,6.72,26.99,-94.0,278.0
FL,2003-02,13.76,33.54,-11.0,311.0
FL,2003-03,36.65,48.41,-22.0,333.0
FL,2003-04,20.45,52.8,17.0,322.0
FL,2003-05,27.55,60.22,128.0,344.0
FL,2003-06,61.83,56.74,167.0,356.0
FL,2003-07,37.96,55.27,189.0,350.0
FL,2003-08,53.98,51.51,183.0,350.0
FL,2003-09,54.51,49.64,89.0,344.0
FL,2003-10,15.44,41.59,61.0,328.0
FL,2003-11,13.84,30.41,-28.0,317.0
FL,2003-12,19.73,24.87,-39.0,283.0
FL,2004-01,16.22,28.62,-50.0,283.0
FL,2004-02,33.03,32.84,-33.0,311.0
FL,2004-03,7.07,52.17,-11.0,306.0
FL,2004-04,18.78,65.52,0.0,322.0
FL,2004-05,16.47,72.53,61.0,356.0
FL,2004-06,44.93,68.06,178.0,367.0
FL,2004-07,42.97,62.4,178.0,367.0
FL,2004-08,58.01,56.04,144.0,350.0
FL,2004-09,75.18,57.5,167.0,350.0
FL,2004-10,14.19,42.17,56.0,328.0
FL,2004-11,22.71,31.33,11.0,317.0
FL,2004-12,20.66,25.33,-50.0,283.0
FL,2005-01,10.67,46.39,-44.0,272.0
FL,2005-02,10.23,35.22,-61.0,283.0
FL,2005-03,21.84,43.58,6.0,322.0
FL,2005-04,23.6,68.75,-83.0,317.0
FL,2005-05,29.81,67.01,117.0,350.0
FL,2005-06,83.07,54.0,189.0,350.0
FL,2005-07,47.44,70.47,83.0,367.0
FL,2005-08,37.88,71.84,217.0,367.0
FL,2005-09,47.98,56.84,189.0,350.0
FL,2005-10,30.64,44.94,50.0,333.0
FL,2005-11,18.28,36.52,17.0,300.0
FL,2005-12,9.77,25.54,-17.0,289.0
FL,2006-01,1.86,33.42,-6.0,283.0
FL,2006-02,19.76,43.72,-28.0,311.0
FL,2006-03,2.93,57.23,22.0,328.0
FL,2006-04,6.97,76.33,83.0,339.0
FL,2006-05,16.87,77.52,94.0,372.0
FL,2006-06,41.69,73.65,161.0,367.0
FL,2006-07,38.46,69.52,167.0,378.0
FL,2006-08,54.53,69.93,189.0,361.0
FL,2006-09,42.93,62.74,144.0,344.0
FL,2006-10,11.98,54.11,11.0,344.0
FL,2006-11,12.73,36.03,-22.0,328.0
FL,2006-12,20.73,39.05,-72.0,294.0
FL,2007-01,19.39,37.59,-44.0,294.0
FL,2007-02,12.85,44.41,-50.0,306.0
FL,2007-03,10.8,58.78,-11.0,311.0
FL,2007-04,13.47,72.24,17.0,339.0
FL,2007-05,8.87,71.69,56.0,344.0
FL,2007-06,45.62,73.71,144.0,389.0
FL,2007-07,55.29,70.42,167.0,367.0
FL,2007-08,22.46,76.14,200.0,378.0
FL,2007-09,40.48,61.79,150.0,356.0
FL,2007-10,25.59,60.43,78.0,344.0
FL,2007-11,8.03,44.82,0.0,294.0
FL,2007-12,12.11,30.49,0.0,300.0
FL,2008-01,20.07,33.89,-28.0,294.0
FL,2008-02,32.99,50.38,-50.0,311.0
FL,2008-03,16.61,56.21,-33.0,317.0
FL,2008-04,17.58,67.95,6.0,322.0
FL,2008-05,18.39,79.03,89.0,344.0
FL,2008-06,53.76,65.26,122.0,361.0
FL,2008-07,55.45,62.3,161.0,367.0
FL,2008-08,45.79,61.43,172.0,350.0
FL,2008-09,32.41,59.69,122.0,333.0
FL,2008-10,17.43,51.52,17.0,328.0
FL,2008-11,2.83,42.31,-11.0,306.0
FL,2008-12,9.95,35.59,-39.0,372.0
FL,2009-01,10.07,44.62,-33.0,294.0
FL,2009-02,5.04,52.64,-22.0,294.0
FL,2009-03,8.47,60.89,-100.0,311.0
FL,2009-04,5.93,70.92,22.0,372.0
FL,2009-05,54.77,81.68,150.0,356.0
FL,2009-06,46.41,64.17,178.0,378.0
FL,2009-07,65.74,80.74,194.0,361.0
FL,2009-08,43.66,65.42,206.0,361.0
FL,2009-09,33.61,53.79,167.0,344.0
FL,2009-10,6.42,53.73,39.0,344.0
FL,2009-11,7.59,38.02,61.0,322.0
FL,2009-12,13.96,27.58,-11.0,311.0
FL,2011-01,29.4,45.57,-50.0,289.0
FL,2011-02,2.23,44.29,17.0,300.0
FL,2011-03,17.79,54.95,56.0,322.0
FL,2011-04,19.47,64.05,106.0,344.0
FL,2011-05,18.97,65.94,167.0,344.0
FL,2011-06,55.97,58.0,178.0,350.0
FL,2011-07,66.41,43.02,206.0,356.0
FL,2011-08,78.47,39.21,228.0,350.0
FL,2011-09,53.41,34.27,222.0,367.0
FL,2011-10,95.61,3.15,144.0,339.0
FL,2011-11,15.55,64.37,117.0,311.0
FL,2011-12,8.15,39.18,83.0,311.0
FL,2012-01,2.55,39.65,17.0,289.0
FL,2012-02,26.36,63.66,39.0,311.0
FL,2012-03,20.36,71.18,83.0,306.0
FL,2012-04,41.71,85.62,122.0,339.0
FL,2012-05,69.28,75.54,156.0,339.0
FL,2012-06,86.6,74.31,200.0,350.0
FL,2012-07,75.31,76.31,206.0,356.0
FL,2012-08,93.02,80.64,217.0,356.0
FL,2012-09,59.15,62.15,189.0,344.0
FL,2012-10,37.94,28.42,78.0,333.0
FL,2012-11,1.93,45.3,61.0,278.0
FL,2012-12,13.87,47.82,11.0,294.0
FL,2013-01,5.47,38.29,78.0,278.0
FL,2013-02,27.01,47.11,22.0,300.0
FL,2013-03,6.76,54.99,17.0,311.0
FL,2013-04,38.01,54.9,122.0,339.0
FL,2013-05,56.63,59.68,111.0,344.0
FL,2013-06,59.14,51.45,211.0,350.0
FL,2013-07,93.96,59.33,206.0,356.0
FL,2013-08,47.37,59.53,211.0,350.0
FL,2013-09,52.75,46.58,206.0,350.0
FL,2013-10,31.15,67.41,139.0,333.0
FL,2013-11,43.4,49.68,44.0,317.0
FL,2013-12,29.07,56.26,94.0,306.0
FL,2014-01,20.92,34.47,17.0,300.0
FL,2014-02,18.61,46.9,67.0,306.0
FL,2014-03,17.44,55.73,61.0,317.0
FL,2014-04,10.47,54.39,89.0,344.0
FL,2014-05,27.82,79.42,150.0,344.0
FL,2014-06,64.64,46.23,172.0,356.0
FL,2014-07,74.92,64.61,206.0,356.0
FL,2014-08,69.88,40.27,194.0,361.0
FL,2014-09,92.89,65.57,200.0,350.0
FL,2014-10,37.12,29.2,117.0,344.0
FL,2014-11,20.9,41.1,83.0,311.0
FL,2014-12,9.39,34.54,33.0,300.0
FL,2015-01,9.68,34.79,72.0,306.0
FL,2015-02,21.1,34.54,-6.0,300.0
FL,2015-03,20.44,54.16,72.0,333.0
FL,2015-04,36.71,55.91,100.0,356.0
FL,2015-05,10.51,64.79,150.0,356.0
FL,2015-06,36.17,68.0,194.0,367.0
FL,2015-07,58.08,45.29,206.0,356.0
FL,2015-08,57.91,36.69,211.0,361.0
FL,2015-09,64.29,35.31,222.0,356.0
FL,2015-10,22.25,38.82,178.0,333.0
FL,2015-11,33.68,42.14,144.0,328.0
FL,2015-12,40.03,49.97,128.0,311.0
FL,2016-01,71.04,21.66,17.0,306.0
FL,2016-02,28.88,34.58,33.0,289.0
FL,2016-03,12.28,37.48,100.0,317.0
FL,2016-04,7.0,51.15,128.0,333.0
FL,2016-05,72.06,47.55,122.0,344.0
FL,2016-06,67.54,51.43,194.0,356.0
FL,2016-07,47.6,44.88,211.0,361.0
FL,2016-08,72.64,36.36,217.0,361.0
FL,2016-09,61.44,40.93,206.0,350.0
FL,2016-10,40.94,47.97,133.0,333.0
FL,2016-11,3.65,46.25,61.0,300.0
FL,2016-12,21.36,29.17,78.0,306.0
FL,2017-01,17.73,36.21,67.0,300.0
FL,2017-02,10.99,31.7,11.0,311.0
FL,2017-03,17.11,44.3,39.0,311.0
FL,2017-04,15.6,51.19,78.0,339.0
FL,2017-05,34.09,45.79,139.0,356.0
FL,2017-06,99.95,51.76,200.0,344.0
FL,2017-07,67.44,14.59,217.0,356.0
FL,2017-08,72.79,3.6,217.0,361.0
FL,2017-09,32.29,53.52,200.0,356.0
FL,2017-10,68.93,51.26,78.0,344.0
FL,2017-11,17.83,29.81,78.0,300.0
FL,2017-12,5.12,28.84,22.0,306.0
FL,2018-01,15.12,23.3,-6.0,278.0
FL,2018-02,5.72,35.81,78.0,317.0
FL,2018-03,6.47,42.18,11.0,311.0
FL,2018-04,25.5,43.13,78.0,328.0
FL,2018-05,85.39,1.25,139.0,328.0
FL,2018-06,75.08,14.8,194.0,350.0
FL,2018-07,38.39,35.6,189.0,356.0
FL,2018-08,59.35,34.66,206.0,350.0
FL,2018-09,32.69,55.34,206.0,344.0
FL,2018-10,21.81,49.77,83.0,339.0
FL,2018-11,14.86,31.15,22.0,317.0
FL,2018-12,18.16,26.29,39.0,306.0
FL,2019-01,31.41,30.25,17.0,289.0
FL,2019-02,12.62,42.05,61.0,311.0
FL,2019-03,19.13,62.54,67.0,328.0
FL,2019-04,38.91,62.89,100.0,322.0
FL,2019-05,41.52,50.37,150.0,344.0
FL,2019-06,71.89,10.14,200.0,367.0
FL,2019-07,92.79,5.26,211.0,350.0
FL,2019-08,84.39,73.39,217.0,350.0
FL,2019-09,21.06,60.66,178.0,350.0
FL,2019-10,31.96,49.26,183.0,333.0
FL,2019-11,23.34,37.02,89.0,322.0
FL,2019-12,40.69,21.72,50.0,306.0
FL,2020-01,14.8,31.24,6.0,300.0
FL,2020-02,36.38,40.78,44.0,300.0
FL,2020-03,2.83,55.34,50.0,333.0
FL,2020-04,27.89,55.09,111.0,356.0
FL,2020-05,128.11,11.49,111.0,339.0
FL,2020-06,54.63,55.47,194.0,344.0
FL,2020-07,67.29,64.39,217.0,378.0
FL,2020-08,97.1,29.96,194.0,350.0
FL,2020-09,63.85,13.62,189.0,344.0
FL,2020-10,59.56,64.41,178.0,333.0
FL,2020-11,80.0,108.44,150.0,306.0
FL,2020-12,14.0,22.22,50.0,294.0
FL,2021-01,4.82,46.51,72.0,289.0
FL,2021-02,13.51,28.54,50.0,322.0
FL,2021-03,8.48,55.21,94.0,322.0
FL,2021-04,22.69,62.5,83.0,339.0
FL,2021-05,10.1,75.86,144.0,372.0
FL,2021-06,80.39,72.41,206.0,344.0
FL,2021-07,95.49,50.42,200.0,344.0
FL,2021-08,64.78,71.35,206.0,339.0
FL,2021-09,79.7,64.14,189.0,344.0
FL,2021-10,34.67,54.0,167.0,322.0
FL,2021-11,34.74,50.83,106.0,300.0
FL,2021-12,8.15,46.2,78.0,317.0
GA,1992-01,42.84,20.84,-56.0,222.0
GA,1992-02,43.08,24.23,-50.0,250.0
GA,1992-03,33.31,36.61,-44.0,283.0
GA,1992-04,17.21,44.76,-50.0,317.0
GA,1992-05,10.55,53.8,50.0,344.0
GA,1992-06,41.63,53.37,89.0,339.0
GA,1992-07,28.14,57.56,167.0,383.0
GA,1992-08,36.8,45.69,106.0,356.0
GA,1992-09,35.77,39.32,72.0,339.0
GA,1992-10,21.11,28.74,-6.0,306.0
GA,1992-11,39.25,22.47,-17.0,294.0
GA,1992-12,18.51,16.2,-28.0,261.0
GA,1993-01,35.76,16.98,-39.0,239.0
GA,1993-02,25.31,23.35,-72.0,239.0
GA,1993-03,46.0,35.19,-50.0,294.0
GA,1993-04,23.05,50.53,-28.0,300.0
GA,1993-05,13.22,55.72,28.0,322.0
GA,1993-06,21.3,61.48,128.0,372.0
GA,1993-07,22.25,71.54,172.0,400.0
GA,1993-08,19.84,55.27,117.0,378.0
GA,1993-09,23.81,46.69,44.0,361.0
GA,1993-10,18.05,32.62,6.0,317.0
GA,1993-11,25.56,24.86,-22.0,294.0
GA,1993-12,24.1,19.16,-50.0,244.0
GA,1994-01,38.93,11.24,-122.0,228.0
GA,1994-02,19.81,23.87,-50.0,278.0
GA,1994-03,44.31,41.09,-39.0,300.0
GA,1994-04,24.82,49.36,-11.0,328.0
GA,1994-05,17.21,55.9,61.0,339.0
GA,1994-06,55.2,52.63,172.0,350.0
GA,1994-07,45.53,48.13,150.0,356.0
GA,1994-08,34.95,46.79,156.0,361.0
GA,1994-09,31.6,39.9,83.0,350.0
GA,1994-10,58.2,29.22,28.0,311.0
GA,1994-11,19.84,26.83,-17.0,283.0
GA,1994-12,22.13,18.69,-22.0,250.0
GA,1995-01,31.69,20.03,-39.0,250.0
GA,1995-02,70.89,23.07,-78.0,250.0
GA,1995-03,13.26,36.84,-11.0,311.0
GA,1995-04,16.3,48.99,-11.0,328.0
GA,1995-05,23.3,56.55,39.0,367.0
GA,1995-06,29.32,54.46,100.0,372.0
GA,1995-07,26.22,62.33,150.0,378.0
GA,1995-08,35.19,57.86,178.0,389.0
GA,1995-09,24.73,41.01,89.0,339.0
GA,1995-10,16.68,35.36,28.0,328.0
GA,1995-11,18.51,23.12,-22.0,300.0
GA,1995-12,19.8,17.51,-56.0,256.0
GA,1996-01,36.0,19.97,-78.0,256.0
GA,1996-02,25.49,29.21,-111.0,289.0
GA,1996-03,57.32,33.11,-78.0,272.0
GA,1996-04,29.35,43.01,-6.0,306.0
GA,1996-05,15.01,59.07,39.0,356.0
GA,1996-06,15.64,59.66,111.0,361.0
GA,1996-07,21.94,60.46,144.0,367.0
GA,1996-08,36.56,47.08,156.0,356.0
GA,1996-09,25.47,42.41,94.0,333.0
GA,1996-10,12.07,35.56,11.0,300.0
GA,1996-11,19.22,24.84,-28.0,272.0
GA,1996-12,25.86,24.22,-17.0,256.0
GA,1997-01,30.8,16.8,-67.0,250.0
GA,1997-02,39.04,20.91,-22.0,261.0
GA,1997-03,16.96,36.66,-11.0,300.0
GA,1997-04,20.45,45.14,-11.0,294.0
GA,1997-05,15.65,51.86,44.0,311.0
GA,1997-06,32.07,45.34,106.0,333.0
GA,1997-07,34.59,57.08,144.0,372.0
GA,1997-08,17.62,53.73,117.0,350.0
GA,1997-09,25.73,43.27,106.0,361.0
GA,1997-10,23.53,28.81,6.0,311.0
GA,1997-11,33.9,21.56,-50.0,278.0
GA,1997-12,37.72,10.54,-22.0,256.0
GA,1998-01,41.9,12.58,-39.0,250.0
GA,1998-02,41.4,21.07,0.0,244.0
GA,1998-03,34.2,31.17,-61.0,294.0
GA,1998-04,29.47,41.42,22.0,283.0
GA,1998-05,13.49,55.85,83.0,339.0
GA,1998-06,15.45,67.93,89.0,372.0
GA,1998-07,27.68,61.87,183.0,383.0
GA,1998-08,17.27,52.9,122.0,367.0
GA,1998-09,34.3,39.35,83.0,361.0
GA,1998-10,5.92,33.3,-6.0,311.0
GA,1998-11,12.07,28.28,-11.0,289.0
GA,1998-12,12.15,14.2,-67.0,278.0
GA,1999-01,34.68,13.75,-83.0,261.0
GA,1999-02,22.17,24.64,-17.0,256.0
GA,1999-03,15.73,33.3,-28.0,272.0
GA,1999-04,14.14,47.62,22.0,328.0
GA,1999-05,22.34,55.26,56.0,306.0
GA,1999-06,41.96,50.02,139.0,350.0
GA,1999-07,22.34,57.59,133.0,389.0
GA,1999-08,16.28,65.85,133.0,394.0
GA,1999-09,21.39,47.56,67.0,367.0
GA,1999-10,15.6,33.2,-6.0,306.0
GA,1999-11,16.61,24.43,-11.0,267.0
GA,1999-12,28.58,11.56,-33.0,261.0
GA,2000-01,26.87,16.89,-50.0,250.0
GA,2000-02,12.97,24.61,-61.0,322.0
GA,2000-03,24.35,33.8,-17.0,278.0
GA,2000-04,17.29,43.98,-11.0,294.0
GA,2000-05,12.85,61.91,67.0,356.0
GA,2000-06,13.03,59.9,72.0,378.0
GA,2000-07,20.93,74.05,139.0,383.0
GA,2000-08,19.05,53.09,128.0,394.0
GA,2000-09,43.39,53.98,44.0,317.0
GA,2000-10,4.73,30.76,-6.0,317.0
GA,2000-11,33.69,58.1,-72.0,294.0
GA,2000-12,26.68,4.94,-72.0,233.0
GA,2001-01,34.33,21.83,11.0,194.0
GA,2001-02,21.08,26.18,-39.0,278.0
GA,2001-03,73.58,30.93,0.0,272.0
GA,2001-04,17.02,45.97,-6.0,317.0
GA,2001-05,26.77,61.32,78.0,333.0
GA,2001-06,56.65,69.67,128.0,339.0
GA,2001-07,24.04,60.52,156.0,350.0
GA,2001-08,10.08,58.8,150.0,356.0
GA,2001-09,14.64,50.66,39.0,333.0
GA,2001-10,2.69,40.98,-39.0,311.0
GA,2001-11,4.12,28.15,-17.0,283.0
GA,2001-12,12.21,17.15,-33.0,244.0
GA,2002-01,21.08,14.8,-72.0,278.0
GA,2002-02,17.04,17.13,-67.0,239.0
GA,2002-03,18.11,37.43,-50.0,294.0
GA,2002-04,11.16,45.42,22.0,339.0
GA,2002-05,15.14,62.82,17.0,344.0
GA,2002-06,23.31,57.62,111.0,383.0
GA,2002-07,21.17,59.39,117.0,372.0
GA,2002-08,13.09,52.85,167.0,372.0
GA,2002-09,14.0,37.89,156.0,367.0
GA,2002-10,23.39,25.83,50.0,333.0
GA,2002-11,12.23,12.16,-39.0,250.0
GA,2002-12,18.73,10.12,-56.0,217.0
GA,2003-01,6.88,15.33,-39.0,228.0
GA,2003-02,29.2,17.92,-11.0,261.0
GA,2003-03,29.03,29.06,33.0,289.0
GA,2003-04,25.51,40.87,6.0,311.0
GA,2003-05,38.4,43.21,100.0,333.0
GA,2003-06,23.74,47.42,83.0,344.0
GA,2003-07,35.63,42.33,117.0,367.0
GA,2003-08,23.18,43.82,161.0,344.0
GA,2003-09,18.25,34.64,50.0,333.0
GA,2003-10,14.93,26.2,50.0,306.0
GA,2003-11,11.15,18.85,-39.0,294.0
GA,2004-03,11.02,34.46,-11.0,294.0
GA,2004-04,26.05,43.12,-6.0,311.0
GA,2004-05,14.75,46.85,28.0,372.0
GA,2004-06,50.58,31.4,144.0,356.0
GA,2004-07,45.15,44.81,167.0,361.0
GA,2004-08,7.85,51.74,117.0,350.0
GA,2004-09,57.55,34.45,117.0,317.0
GA,2004-10,7.71,28.16,61.0,300.0
GA,2005-03,35.52,40.96,-44.0,278.0
GA,2005-04,20.98,49.0,6.0,289.0
GA,2005-05,7.1,56.9,56.0,328.0
GA,2005-07,52.48,40.56,178.0,350.0
GA,2005-08,27.36,58.62,194.0,344.0
GA,2005-09,11.0,76.53,161.0,339.0
GA,2006-03,19.94,48.02,-28.0,289.0
GA,2006-04,29.8,53.47,28.0,311.0
GA,2006-05,12.12,61.59,78.0,350.0
GA,2006-06,13.44,65.6,106.0,361.0
GA,2006-07,12.69,58.27,156.0,383.0
GA,2006-08,32.74,49.89,194.0,372.0
GA,2006-09,39.81,37.02,78.0,339.0
HI,1992-01,7.05,40.86,133.0,283.0
