STATE,PERIOD,TOTAL_FIRE_SIZE,PRCP,EVAP,TMIN,TMAX,MEAN_ELEVATION,LAND_AREA,WATER_AREA,TOTAL_AREA,PERCENTAGE_FEDERAL_LAND,URBANIZATION_RATE
KY,2009-03,12571.35,,,,,230,39486,921,40408,4.3%,58.7
KY,2009-04,15921.5,30.98,45.41,-17.0,317.0,230,39486,921,40408,4.3%,58.7
KY,2009-05,7.0,57.12,45.95,39.0,311.0,230,39486,921,40408,4.3%,58.7
KY,2009-06,1.0,38.2,57.53,111.0,350.0,230,39486,921,40408,4.3%,58.7
KY,2009-07,1.0,60.46,50.74,111.0,328.0,230,39486,921,40408,4.3%,58.7
KY,2009-08,2.11,26.68,55.34,122.0,339.0,230,39486,921,40408,4.3%,58.7
KY,2009-09,6.1,34.42,37.88,67.0,322.0,230,39486,921,40408,4.3%,58.7
KY,2009-10,30.0,60.35,27.7,-11.0,272.0,230,39486,921,40408,4.3%,58.7
KY,2009-11,12199.0,,,,,230,39486,921,40408,4.3%,58.7
KY,2009-12,51.5,,,,,230,39486,921,40408,4.3%,58.7
KY,2010-01,1.0,,,,,230,39486,921,40408,4.3%,58.7
KY,2010-02,39.0,,,,,230,39486,921,40408,4.3%,58.7
KY,2010-03,3644.27,,,,,230,39486,921,40408,4.3%,58.7
KY,2010-04,30643.41,,,,,230,39486,921,40408,4.3%,58.7
KY,2010-05,23.25,,,,,230,39486,921,40408,4.3%,58.7
KY,2010-07,26.0,,,,,230,39486,921,40408,4.3%,58.7
KY,2010-08,300.0,,,,,230,39486,921,40408,4.3%,58.7
KY,2010-09,938.0,,,,,230,39486,921,40408,4.3%,58.7
KY,2010-10,15365.7,,,,,230,39486,921,40408,4.3%,58.7
KY,2010-11,9196.72,,,,,230,39486,921,40408,4.3%,58.7
KY,2010-12,32.1,,,,,230,39486,921,40408,4.3%,58.7
LA,1992-01,1047.4,48.61,18.3,-39.0,211.0,30,43204,9174,52378,4.7%,71.5
LA,1992-02,899.4,34.19,27.76,-33.0,261.0,30,43204,9174,52378,4.7%,71.5
LA,1992-03,351.5,22.43,35.22,-28.0,294.0,30,43204,9174,52378,4.7%,71.5
LA,1992-04,101.0,21.29,45.92,-11.0,311.0,30,43204,9174,52378,4.7%,71.5
LA,1992-05,206.1,21.77,51.63,44.0,333.0,30,43204,9174,52378,4.7%,71.5
LA,1992-06,397.4,57.46,58.53,133.0,356.0,30,43204,9174,52378,4.7%,71.5
LA,1992-07,53.1,33.9,58.63,178.0,356.0,30,43204,9174,52378,4.7%,71.5
LA,1992-08,6906.3,25.82,51.29,117.0,372.0,30,43204,9174,52378,4.7%,71.5
LA,1992-09,610.0,40.3,46.3,61.0,350.0,30,43204,9174,52378,4.7%,71.5
LA,1992-10,11550.3,11.68,37.12,17.0,317.0,30,43204,9174,52378,4.7%,71.5
LA,1992-11,2913.5,43.47,24.44,-61.0,289.0,30,43204,9174,52378,4.7%,71.5
LA,1992-12,93.1,31.96,15.8,-22.0,250.0,30,43204,9174,52378,4.7%,71.5
LA,1993-01,75.4,29.37,17.25,-39.0,261.0,30,43204,9174,52378,4.7%,71.5
LA,1993-02,271.0,28.61,27.91,-33.0,272.0,30,43204,9174,52378,4.7%,71.5
LA,1993-03,825.2,34.28,34.55,-78.0,289.0,30,43204,9174,52378,4.7%,71.5
LA,1993-04,55.3,25.91,48.41,17.0,294.0,30,43204,9174,52378,4.7%,71.5
LA,1993-05,53.4,29.69,54.85,89.0,322.0,30,43204,9174,52378,4.7%,71.5
LA,1993-06,701.0,31.26,58.81,100.0,361.0,30,43204,9174,52378,4.7%,71.5
LA,1993-07,3343.1,22.59,62.14,206.0,389.0,30,43204,9174,52378,4.7%,71.5
LA,1993-08,2256.0,22.14,59.52,200.0,389.0,30,43204,9174,52378,4.7%,71.5
LA,1993-09,171.6,19.7,51.77,72.0,378.0,30,43204,9174,52378,4.7%,71.5
LA,1993-10,239.2,21.75,34.93,-33.0,328.0,30,43204,9174,52378,4.7%,71.5
LA,1993-11,60.5,25.67,22.82,-56.0,294.0,30,43204,9174,52378,4.7%,71.5
LA,1993-12,15.1,25.68,19.38,-61.0,250.0,30,43204,9174,52378,4.7%,71.5
LA,1994-01,99.5,30.93,19.27,-67.0,239.0,30,43204,9174,52378,4.7%,71.5
LA,1994-02,440.8,18.56,23.46,-61.0,278.0,30,43204,9174,52378,4.7%,71.5
LA,1994-03,223.8,23.87,34.22,-17.0,289.0,30,43204,9174,52378,4.7%,71.5
LA,1994-04,10.0,21.09,46.78,6.0,328.0,30,43204,9174,52378,4.7%,71.5
LA,1994-06,100.5,40.43,59.28,172.0,356.0,30,43204,9174,52378,4.7%,71.5
LA,1994-08,8.3,29.04,54.8,156.0,372.0,30,43204,9174,52378,4.7%,71.5
LA,1994-09,116.0,13.53,51.72,72.0,361.0,30,43204,9174,52378,4.7%,71.5
LA,1994-10,1211.7,23.77,31.12,11.0,344.0,30,43204,9174,52378,4.7%,71.5
LA,1994-11,292.6,20.2,25.27,-17.0,294.0,30,43204,9174,52378,4.7%,71.5
LA,1994-12,17.4,21.75,17.95,-44.0,278.0,30,43204,9174,52378,4.7%,71.5
LA,1995-01,3.3,35.91,22.37,-61.0,267.0,30,43204,9174,52378,4.7%,71.5
LA,1995-02,516.9,20.52,26.72,-39.0,278.0,30,43204,9174,52378,4.7%,71.5
LA,1995-03,248.0,31.62,34.42,-28.0,317.0,30,43204,9174,52378,4.7%,71.5
LA,1995-04,340.0,28.32,49.21,6.0,306.0,30,43204,9174,52378,4.7%,71.5
LA,1995-05,4045.5,26.66,56.26,83.0,339.0,30,43204,9174,52378,4.7%,71.5
LA,1995-06,13.1,20.49,69.3,128.0,361.0,30,43204,9174,52378,4.7%,71.5
LA,1995-07,65.0,34.81,64.84,183.0,394.0,30,43204,9174,52378,4.7%,71.5
LA,1995-08,12.0,27.51,61.03,206.0,394.0,30,43204,9174,52378,4.7%,71.5
LA,1995-09,954.7,16.62,54.38,72.0,400.0,30,43204,9174,52378,4.7%,71.5
LA,1995-10,800.2,9.73,40.03,17.0,333.0,30,43204,9174,52378,4.7%,71.5
LA,1995-11,111.7,19.28,27.37,-44.0,294.0,30,43204,9174,52378,4.7%,71.5
LA,1995-12,167.5,22.21,18.02,-28.0,289.0,30,43204,9174,52378,4.7%,71.5
LA,1996-01,2220.5,19.71,24.02,-56.0,250.0,30,43204,9174,52378,4.7%,71.5
LA,1996-02,2055.5,8.44,35.69,-72.0,306.0,30,43204,9174,52378,4.7%,71.5
LA,1996-03,2037.3,22.86,41.69,-33.0,300.0,30,43204,9174,52378,4.7%,71.5
LA,1996-04,68.8,28.82,53.23,-22.0,311.0,30,43204,9174,52378,4.7%,71.5
LA,1996-05,47.1,12.47,64.96,56.0,356.0,30,43204,9174,52378,4.7%,71.5
LA,1996-06,465.2,40.46,60.67,128.0,356.0,30,43204,9174,52378,4.7%,71.5
LA,1996-07,546.0,38.67,59.48,172.0,372.0,30,43204,9174,52378,4.7%,71.5
LA,1996-08,171.0,35.11,49.39,172.0,356.0,30,43204,9174,52378,4.7%,71.5
LA,1996-09,6.5,32.12,48.05,72.0,344.0,30,43204,9174,52378,4.7%,71.5
LA,1996-10,127.0,18.27,33.3,17.0,306.0,30,43204,9174,52378,4.7%,71.5
LA,1996-11,223.0,23.22,23.65,-11.0,300.0,30,43204,9174,52378,4.7%,71.5
LA,1996-12,286.2,22.79,20.87,-28.0,261.0,30,43204,9174,52378,4.7%,71.5
LA,1997-01,918.5,43.74,24.73,-22.0,272.0,30,43204,9174,52378,4.7%,71.5
LA,1997-02,1799.0,30.23,26.42,-17.0,267.0,30,43204,9174,52378,4.7%,71.5
LA,1997-03,1047.0,25.34,33.4,0.0,306.0,30,43204,9174,52378,4.7%,71.5
LA,1997-04,354.7,26.54,45.12,6.0,306.0,30,43204,9174,52378,4.7%,71.5
LA,1997-05,1316.0,39.06,55.23,67.0,339.0,30,43204,9174,52378,4.7%,71.5
LA,1997-06,815.5,26.47,55.83,133.0,356.0,30,43204,9174,52378,4.7%,71.5
LA,1997-07,2372.9,24.96,63.26,183.0,383.0,30,43204,9174,52378,4.7%,71.5
LA,1997-08,426.9,25.57,59.55,150.0,378.0,30,43204,9174,52378,4.7%,71.5
LA,1997-09,8137.4,15.6,51.97,122.0,367.0,30,43204,9174,52378,4.7%,71.5
LA,1997-10,3090.7,18.31,41.3,6.0,339.0,30,43204,9174,52378,4.7%,71.5
LA,1997-11,632.9,23.85,23.58,-22.0,289.0,30,43204,9174,52378,4.7%,71.5
LA,1997-12,737.5,27.12,19.84,-33.0,272.0,30,43204,9174,52378,4.7%,71.5
LA,1998-01,1014.9,37.48,17.83,-33.0,278.0,30,43204,9174,52378,4.7%,71.5
LA,1998-02,1815.9,27.02,27.79,-22.0,244.0,30,43204,9174,52378,4.7%,71.5
LA,1998-03,9124.4,16.25,41.92,-56.0,294.0,30,43204,9174,52378,4.7%,71.5
LA,1998-04,1717.2,17.66,48.53,22.0,306.0,30,43204,9174,52378,4.7%,71.5
LA,1998-05,1136.8,3.23,61.46,83.0,372.0,30,43204,9174,52378,4.7%,71.5
LA,1998-06,3105.2,14.4,77.95,122.0,394.0,30,43204,9174,52378,4.7%,71.5
LA,1998-07,5781.0,19.96,72.0,206.0,406.0,30,43204,9174,52378,4.7%,71.5
LA,1998-08,5375.0,20.51,60.14,200.0,422.0,30,43204,9174,52378,4.7%,71.5
LA,1998-09,2753.6,23.58,51.23,156.0,389.0,30,43204,9174,52378,4.7%,71.5
LA,1998-10,488.2,14.35,37.8,28.0,361.0,30,43204,9174,52378,4.7%,71.5
LA,1998-11,209.2,26.54,25.09,0.0,300.0,30,43204,9174,52378,4.7%,71.5
LA,1998-12,1604.8,26.74,18.57,-44.0,289.0,30,43204,9174,52378,4.7%,71.5
LA,1999-01,1416.4,26.96,23.01,-44.0,272.0,30,43204,9174,52378,4.7%,71.5
LA,1999-02,3805.3,10.19,28.7,-39.0,283.0,30,43204,9174,52378,4.7%,71.5
LA,1999-03,3380.1,29.33,37.51,-17.0,283.0,30,43204,9174,52378,4.7%,71.5
LA,1999-04,1232.8,4.21,55.49,11.0,333.0,30,43204,9174,52378,4.7%,71.5
LA,1999-05,810.6,23.47,60.11,72.0,333.0,30,43204,9174,52378,4.7%,71.5
LA,1999-06,281.0,43.77,63.66,139.0,350.0,30,43204,9174,52378,4.7%,71.5
LA,1999-07,51.6,33.55,62.64,178.0,383.0,30,43204,9174,52378,4.7%,71.5
LA,1999-08,3914.3,11.81,67.66,144.0,422.0,30,43204,9174,52378,4.7%,71.5
LA,1999-09,5614.2,26.78,54.59,44.0,378.0,30,43204,9174,52378,4.7%,71.5
LA,1999-10,9408.3,20.88,38.79,-6.0,322.0,30,43204,9174,52378,4.7%,71.5
LA,1999-11,5591.1,7.76,27.26,-22.0,289.0,30,43204,9174,52378,4.7%,71.5
LA,1999-12,2117.3,24.56,22.37,-156.0,272.0,30,43204,9174,52378,4.7%,71.5
LA,2000-01,10050.2,14.66,23.89,-61.0,267.0,30,43204,9174,52378,4.7%,71.5
LA,2000-02,13685.6,10.65,32.97,-61.0,283.0,30,43204,9174,52378,4.7%,71.5
LA,2000-03,7293.6,34.09,40.15,-6.0,306.0,30,43204,9174,52378,4.7%,71.5
LA,2000-04,2442.8,20.5,50.69,17.0,311.0,30,43204,9174,52378,4.7%,71.5
LA,2000-05,1752.0,20.62,71.2,89.0,350.0,30,43204,9174,52378,4.7%,71.5
LA,2000-06,2342.2,31.42,61.27,111.0,356.0,30,43204,9174,52378,4.7%,71.5
LA,2000-07,6766.5,16.05,69.3,150.0,406.0,30,43204,9174,52378,4.7%,71.5
LA,2000-08,10070.7,14.22,67.13,167.0,422.0,30,43204,9174,52378,4.7%,71.5
LA,2000-09,33359.0,24.02,55.01,61.0,433.0,30,43204,9174,52378,4.7%,71.5
LA,2000-10,2430.8,8.22,39.97,0.0,333.0,30,43204,9174,52378,4.7%,71.5
LA,2000-11,390.7,53.87,24.18,-28.0,294.0,30,43204,9174,52378,4.7%,71.5
LA,2000-12,525.4,32.06,21.65,-61.0,250.0,30,43204,9174,52378,4.7%,71.5
LA,2001-01,379.2,34.86,20.29,-44.0,244.0,30,43204,9174,52378,4.7%,71.5
LA,2001-02,1564.6,19.24,25.63,-28.0,289.0,30,43204,9174,52378,4.7%,71.5
LA,2001-03,1385.0,32.78,37.77,-17.0,267.0,30,43204,9174,52378,4.7%,71.5
LA,2001-04,1628.5,10.0,52.54,11.0,311.0,30,43204,9174,52378,4.7%,71.5
LA,2001-05,2318.5,16.56,68.66,100.0,333.0,30,43204,9174,52378,4.7%,71.5
LA,2001-06,15029.7,41.2,64.85,150.0,350.0,30,43204,9174,52378,4.7%,71.5
LA,2001-07,526.2,24.99,62.66,183.0,378.0,30,43204,9174,52378,4.7%,71.5
LA,2001-08,261.2,36.59,56.01,178.0,372.0,30,43204,9174,52378,4.7%,71.5
LA,2001-09,80.3,35.91,43.38,56.0,350.0,30,43204,9174,52378,4.7%,71.5
LA,2001-10,3052.9,19.06,38.99,-11.0,311.0,30,43204,9174,52378,4.7%,71.5
LA,2001-11,349.7,12.06,28.11,-39.0,289.0,30,43204,9174,52378,4.7%,71.5
LA,2001-12,1.3,16.84,21.24,-50.0,272.0,30,43204,9174,52378,4.7%,71.5
LA,2002-01,1518.6,26.66,22.39,-72.0,278.0,30,43204,9174,52378,4.7%,71.5
LA,2002-02,4956.1,15.86,30.47,-50.0,283.0,30,43204,9174,52378,4.7%,71.5
LA,2002-03,3677.0,22.97,41.45,-67.0,306.0,30,43204,9174,52378,4.7%,71.5
LA,2002-04,772.9,14.95,49.21,17.0,339.0,30,43204,9174,52378,4.7%,71.5
LA,2002-05,4231.0,14.02,64.8,61.0,344.0,30,43204,9174,52378,4.7%,71.5
LA,2002-06,836.1,23.76,60.36,144.0,356.0,30,43204,9174,52378,4.7%,71.5
LA,2002-07,6676.6,31.04,59.93,194.0,367.0,30,43204,9174,52378,4.7%,71.5
LA,2002-08,852.7,20.65,57.25,172.0,378.0,30,43204,9174,52378,4.7%,71.5
LA,2002-09,871.3,20.57,43.09,122.0,383.0,30,43204,9174,52378,4.7%,71.5
LA,2002-10,37.6,20.47,31.49,50.0,350.0,30,43204,9174,52378,4.7%,71.5
LA,2002-11,129.7,20.39,24.52,-39.0,300.0,30,43204,9174,52378,4.7%,71.5
LA,2002-12,125.7,25.77,20.17,-33.0,256.0,30,43204,9174,52378,4.7%,71.5
LA,2003-01,2899.4,5.86,21.84,-50.0,261.0,30,43204,9174,52378,4.7%,71.5
LA,2003-02,41.0,23.92,23.62,-33.0,256.0,30,43204,9174,52378,4.7%,71.5
LA,2003-03,2.0,19.67,31.13,-17.0,278.0,30,43204,9174,52378,4.7%,71.5
LA,2003-04,54.0,10.89,49.31,-6.0,317.0,30,43204,9174,52378,4.7%,71.5
LA,2003-05,265.0,5.97,60.87,106.0,356.0,30,43204,9174,52378,4.7%,71.5
LA,2003-06,1337.2,45.7,56.09,161.0,356.0,30,43204,9174,52378,4.7%,71.5
LA,2003-07,690.0,30.14,56.8,172.0,367.0,30,43204,9174,52378,4.7%,71.5
LA,2003-08,6119.6,24.31,55.48,194.0,378.0,30,43204,9174,52378,4.7%,71.5
LA,2003-09,0.1,16.96,50.62,78.0,344.0,30,43204,9174,52378,4.7%,71.5
LA,2003-10,2926.5,10.55,35.56,50.0,322.0,30,43204,9174,52378,4.7%,71.5
LA,2003-11,318.0,13.6,29.69,-39.0,306.0,30,43204,9174,52378,4.7%,71.5
LA,2003-12,2707.0,25.36,24.5,-39.0,256.0,30,43204,9174,52378,4.7%,71.5
LA,2004-01,335.0,23.31,19.15,-78.0,256.0,30,43204,9174,52378,4.7%,71.5
LA,2004-02,8.0,34.32,24.81,-56.0,244.0,30,43204,9174,52378,4.7%,71.5
LA,2004-03,156.6,17.47,40.79,11.0,306.0,30,43204,9174,52378,4.7%,71.5
LA,2004-04,108.5,28.15,50.87,17.0,317.0,30,43204,9174,52378,4.7%,71.5
LA,2004-05,4.0,30.3,62.05,78.0,333.0,30,43204,9174,52378,4.7%,71.5
LA,2004-06,250.9,66.7,57.1,178.0,344.0,30,43204,9174,52378,4.7%,71.5
LA,2004-07,2745.8,26.66,59.37,167.0,367.0,30,43204,9174,52378,4.7%,71.5
LA,2004-08,9411.1,26.14,63.0,111.0,361.0,30,43204,9174,52378,4.7%,71.5
LA,2004-09,859.1,9.37,53.75,128.0,367.0,30,43204,9174,52378,4.7%,71.5
LA,2004-10,37.0,19.62,35.98,56.0,339.0,30,43204,9174,52378,4.7%,71.5
LA,2004-11,1048.0,37.39,26.44,6.0,300.0,30,43204,9174,52378,4.7%,71.5
LA,2004-12,150.5,34.07,24.11,-28.0,267.0,30,43204,9174,52378,4.7%,71.5
LA,2005-01,2472.05,20.5,19.71,-28.0,267.0,30,43204,9174,52378,4.7%,71.5
LA,2005-02,768.0,35.15,23.55,-11.0,278.0,30,43204,9174,52378,4.7%,71.5
LA,2005-03,8131.25,20.97,37.32,17.0,306.0,30,43204,9174,52378,4.7%,71.5
LA,2005-04,3453.25,13.66,55.39,56.0,311.0,30,43204,9174,52378,4.7%,71.5
LA,2005-05,1995.9,21.8,60.18,50.0,367.0,30,43204,9174,52378,4.7%,71.5
LA,2005-06,13441.6,21.96,64.89,172.0,367.0,30,43204,9174,52378,4.7%,71.5
LA,2005-07,1297.2,31.42,60.14,178.0,367.0,30,43204,9174,52378,4.7%,71.5
LA,2005-08,9237.25,32.34,60.15,194.0,406.0,30,43204,9174,52378,4.7%,71.5
LA,2005-09,12572.602,10.02,61.72,128.0,400.0,30,43204,9174,52378,4.7%,71.5
LA,2005-10,5442.75,1.36,49.05,11.0,333.0,30,43204,9174,52378,4.7%,71.5
LA,2005-11,4699.25,21.34,30.09,-22.0,317.0,30,43204,9174,52378,4.7%,71.5
LA,2005-12,2874.0,25.79,24.37,-17.0,283.0,30,43204,9174,52378,4.7%,71.5
LA,2006-01,9674.5,21.74,27.12,-28.0,272.0,30,43204,9174,52378,4.7%,71.5
LA,2006-02,2859.75,28.98,31.16,-39.0,278.0,30,43204,9174,52378,4.7%,71.5
LA,2006-03,14362.5,6.9,44.61,-11.0,306.0,30,43204,9174,52378,4.7%,71.5
LA,2006-04,4253.25,11.33,59.46,50.0,344.0,30,43204,9174,52378,4.7%,71.5
LA,2006-05,1255.0,9.96,61.91,106.0,344.0,30,43204,9174,52378,4.7%,71.5
LA,2006-06,4357.45,14.59,71.65,156.0,378.0,30,43204,9174,52378,4.7%,71.5
LA,2006-07,1117.25,37.62,61.47,189.0,406.0,30,43204,9174,52378,4.7%,71.5
LA,2006-08,1791.0,37.36,62.91,161.0,394.0,30,43204,9174,52378,4.7%,71.5
LA,2006-09,845.0,28.46,55.01,94.0,367.0,30,43204,9174,52378,4.7%,71.5
LA,2006-10,661.25,30.53,40.06,28.0,344.0,30,43204,9174,52378,4.7%,71.5
LA,2006-11,182.3,13.65,26.22,-22.0,294.0,30,43204,9174,52378,4.7%,71.5
LA,2006-12,624.75,29.28,19.04,-50.0,267.0,30,43204,9174,52378,4.7%,71.5
LA,2007-01,1.2,33.29,20.52,-44.0,244.0,30,43204,9174,52378,4.7%,71.5
LA,2007-02,97.0,12.55,29.43,-33.0,278.0,30,43204,9174,52378,4.7%,71.5
LA,2007-03,437.5,9.66,42.53,0.0,300.0,30,43204,9174,52378,4.7%,71.5
LA,2007-04,52.0,33.34,51.08,22.0,306.0,30,43204,9174,52378,4.7%,71.5
LA,2007-06,1.0,28.62,56.48,172.0,356.0,30,43204,9174,52378,4.7%,71.5
LA,2007-07,67.0,46.97,51.4,189.0,350.0,30,43204,9174,52378,4.7%,71.5
LA,2007-08,10.1,19.57,58.93,217.0,394.0,30,43204,9174,52378,4.7%,71.5
LA,2007-09,12.0,27.07,49.04,150.0,350.0,30,43204,9174,52378,4.7%,71.5
LA,2007-10,1.0,11.5,49.72,56.0,328.0,30,43204,9174,52378,4.7%,71.5
LA,2007-11,87.0,16.4,31.09,-6.0,289.0,30,43204,9174,52378,4.7%,71.5
LA,2007-12,6.2,35.27,21.27,-33.0,278.0,30,43204,9174,52378,4.7%,71.5
LA,2008-01,665.35,24.98,24.33,-28.0,267.0,30,43204,9174,52378,4.7%,71.5
LA,2008-02,4207.8803,26.0,30.09,-22.0,267.0,30,43204,9174,52378,4.7%,71.5
LA,2008-03,7250.88,21.42,44.07,-28.0,311.0,30,43204,9174,52378,4.7%,71.5
LA,2008-04,708.73412,21.67,49.5,-6.0,328.0,30,43204,9174,52378,4.7%,71.5
LA,2008-05,288.21,31.74,55.07,61.0,350.0,30,43204,9174,52378,4.7%,71.5
LA,2008-06,3628.15384,30.87,66.38,167.0,361.0,30,43204,9174,52378,4.7%,71.5
LA,2008-07,4118.51546,8.02,74.0,156.0,394.0,30,43204,9174,52378,4.7%,71.5
LA,2008-08,991.82,56.12,48.52,167.0,406.0,30,43204,9174,52378,4.7%,71.5
LA,2008-09,253.62,28.91,45.81,111.0,344.0,30,43204,9174,52378,4.7%,71.5
LA,2008-10,326.96,8.99,39.79,-11.0,317.0,30,43204,9174,52378,4.7%,71.5
LA,2008-11,1432.5516,28.89,26.88,-44.0,283.0,30,43204,9174,52378,4.7%,71.5
LA,2008-12,448.852,42.27,24.9,-56.0,267.0,30,43204,9174,52378,4.7%,71.5
LA,2009-01,3627.21806,22.08,22.38,-67.0,261.0,30,43204,9174,52378,4.7%,71.5
LA,2009-02,2972.841227,15.6,30.98,-44.0,272.0,30,43204,9174,52378,4.7%,71.5
LA,2009-03,12630.52335,28.59,43.84,-39.0,306.0,30,43204,9174,52378,4.7%,71.5
LA,2009-04,1637.748,31.41,62.68,-6.0,328.0,30,43204,9174,52378,4.7%,71.5
LA,2009-05,120.02983,20.93,62.11,78.0,344.0,30,43204,9174,52378,4.7%,71.5
LA,2009-06,908.04341,8.6,80.07,139.0,411.0,30,43204,9174,52378,4.7%,71.5
LA,2009-07,10509.35756,50.28,62.6,156.0,389.0,30,43204,9174,52378,4.7%,71.5
LA,2009-08,2645.88153,29.37,56.69,133.0,356.0,30,43204,9174,52378,4.7%,71.5
LA,2009-09,168.23219,32.69,44.14,106.0,356.0,30,43204,9174,52378,4.7%,71.5
LA,2009-10,21.25,84.97,56.11,22.0,333.0,30,43204,9174,52378,4.7%,71.5
LA,2009-11,66.25,16.06,25.0,-22.0,267.0,30,43204,9174,52378,4.7%,71.5
LA,2009-12,4.95,48.93,23.03,-50.0,233.0,30,43204,9174,52378,4.7%,71.5
LA,2010-01,1109.6695,,,,,30,43204,9174,52378,4.7%,71.5
LA,2010-02,1654.64,,,,,30,43204,9174,52378,4.7%,71.5
LA,2010-03,5967.83,,,,,30,43204,9174,52378,4.7%,71.5
LA,2010-04,2591.06,,,,,30,43204,9174,52378,4.7%,71.5
LA,2010-05,1872.15,,,,,30,43204,9174,52378,4.7%,71.5
LA,2010-06,2580.7,,,,,30,43204,9174,52378,4.7%,71.5
LA,2010-07,1766.6175,,,,,30,43204,9174,52378,4.7%,71.5
LA,2010-08,8454.575,,,,,30,43204,9174,52378,4.7%,71.5
LA,2010-09,2205.7779,,,,,30,43204,9174,52378,4.7%,71.5
LA,2010-10,12603.97,,,,,30,43204,9174,52378,4.7%,71.5
LA,2010-11,737.23,,,,,30,43204,9174,52378,4.7%,71.5
LA,2010-12,2188.78,,,,,30,43204,9174,52378,4.7%,71.5
MA,1992-01,0.1,,,,,150,7800,2754,10554,1.2%,91.3
MA,1992-03,1.0,,,,,150,7800,2754,10554,1.2%,91.3
MA,1992-04,3.0,,,,,150,7800,2754,10554,1.2%,91.3
MA,1992-05,0.1,10.84,24.39,0.0,333.0,150,7800,2754,10554,1.2%,91.3
MA,1992-06,1.0,,,,,150,7800,2754,10554,1.2%,91.3
MA,1992-07,0.1,,,,,150,7800,2754,10554,1.2%,91.3
MA,1992-08,0.1,,,,,150,7800,2754,10554,1.2%,91.3
MA,1993-05,0.8,6.26,32.0,-6.0,328.0,150,7800,2754,10554,1.2%,91.3
MA,1993-07,0.1,10.71,43.97,72.0,378.0,150,7800,2754,10554,1.2%,91.3
MA,1993-08,0.6,5.9,32.68,61.0,350.0,150,7800,2754,10554,1.2%,91.3
MA,1994-01,0.1,,,,,150,7800,2754,10554,1.2%,91.3
MA,1995-04,1.3,,,,,150,7800,2754,10554,1.2%,91.3
MA,1995-05,5.3,20.6,30.93,-22.0,306.0,150,7800,2754,10554,1.2%,91.3
MA,1995-08,0.6000000000000001,8.77,32.58,50.0,361.0,150,7800,2754,10554,1.2%,91.3
MA,1995-09,0.9,25.4,21.3,-6.0,311.0,150,7800,2754,10554,1.2%,91.3
MA,1995-10,0.3,32.34,13.66,-17.0,289.0,150,7800,2754,10554,1.2%,91.3
MA,1995-12,0.3,,,,,150,7800,2754,10554,1.2%,91.3
MA,1996-03,0.4,,,,,150,7800,2754,10554,1.2%,91.3
MA,1996-04,0.2,,,,,150,7800,2754,10554,1.2%,91.3
MA,1996-07,1.6,70.87,27.26,100.0,322.0,150,7800,2754,10554,1.2%,91.3
MA,1997-01,0.1,,,,,150,7800,2754,10554,1.2%,91.3
MA,1997-03,3.0,,,,,150,7800,2754,10554,1.2%,91.3
MA,1997-06,0.1,,,,,150,7800,2754,10554,1.2%,91.3
MA,1997-07,0.2,14.71,37.16,72.0,339.0,150,7800,2754,10554,1.2%,91.3
MA,1997-08,0.3,14.07,25.21,78.0,350.0,150,7800,2754,10554,1.2%,91.3
MA,1997-09,1.0,,,,,150,7800,2754,10554,1.2%,91.3
MA,1997-10,0.7,12.61,12.9,-61.0,278.0,150,7800,2754,10554,1.2%,91.3
MA,1998-09,3.0,22.87,21.33,6.0,328.0,150,7800,2754,10554,1.2%,91.3
MA,1999-05,0.1,22.9,28.38,-17.0,333.0,150,7800,2754,10554,1.2%,91.3
MA,1999-06,0.2,5.43,37.23,56.0,356.0,150,7800,2754,10554,1.2%,91.3
MA,1999-07,1.1,31.87,38.77,83.0,361.0,150,7800,2754,10554,1.2%,91.3
MA,1999-08,0.1,12.52,27.94,72.0,333.0,150,7800,2754,10554,1.2%,91.3
MA,2000-07,0.8,16.19,32.26,89.0,311.0,150,7800,2754,10554,1.2%,91.3
MA,2000-10,4.0,13.71,15.25,-22.0,267.0,150,7800,2754,10554,1.2%,91.3
MA,2000-12,1.0,,,,,150,7800,2754,10554,1.2%,91.3
MA,2001-05,10.0,16.71,30.81,-33.0,333.0,150,7800,2754,10554,1.2%,91.3
MA,2001-06,1.0,36.43,37.5,28.0,339.0,150,7800,2754,10554,1.2%,91.3
MA,2001-07,2.3,,,,,150,7800,2754,10554,1.2%,91.3
MA,2001-09,0.1,40.29,7.29,117.0,283.0,150,7800,2754,10554,1.2%,91.3
MA,2001-10,254.7,8.81,12.55,-67.0,283.0,150,7800,2754,10554,1.2%,91.3
MA,2001-11,0.2,,,,,150,7800,2754,10554,1.2%,91.3
MA,2001-12,1.0,,,,,150,7800,2754,10554,1.2%,91.3
MA,2002-01,3.1,,,,,150,7800,2754,10554,1.2%,91.3
MA,2002-02,5.4,,,,,150,7800,2754,10554,1.2%,91.3
MA,2002-03,2.6,,,,,150,7800,2754,10554,1.2%,91.3
MA,2002-04,10.8,,,,,150,7800,2754,10554,1.2%,91.3
MA,2002-05,31.4,,,,,150,7800,2754,10554,1.2%,91.3
MA,2002-06,5.3,44.8,29.77,22.0,339.0,150,7800,2754,10554,1.2%,91.3
MA,2002-07,130.1,,,,,150,7800,2754,10554,1.2%,91.3
MA,2002-08,318.4,18.16,30.35,94.0,372.0,150,7800,2754,10554,1.2%,91.3
MA,2002-09,3.2,30.07,18.87,39.0,344.0,150,7800,2754,10554,1.2%,91.3
