STATE,TOTAL_FIRE_SIZE,PRCP,EVAP,TMIN,TMAX,MEAN_ELEVATION,LAND_AREA,WATER_AREA,TOTAL_AREA,PERCENTAGE_FEDERAL_LAND,URBANIZATION_RATE,MONTH,YEAR,MONTH_SIN
IA,6.0,67.07,49.1,50.0,322.0,340,55857,416,56273,0.3,63.2,5,2001,0.49999999999999994
IA,,20.7,67.06,56.0,361.0,340,55857,416,56273,0.3,63.2,6,2001,1.2246467991473532e-16
IA,0.5,16.17,67.0,117.0,356.0,340,55857,416,56273,0.3,63.2,7,2001,-0.4999999999999997
IA,,25.78,64.47,117.0,356.0,340,55857,416,56273,0.3,63.2,8,2001,-0.8660254037844384
IA,,35.82,42.42,22.0,311.0,340,55857,416,56273,0.3,63.2,9,2001,-1.0
IA,10.0,26.19,37.97,-67.0,289.0,340,55857,416,56273,0.3,63.2,10,2001,-0.8660254037844386
IA,66.4,17.243000000000002,4.366,-59.5,171.0,340,55857,416,56273,0.3,63.2,11,2001,-0.5000000000000004
IA,0.1,5.88,0.0,-111.66666666666667,124.11111111111111,340,55857,416,56273,0.3,63.2,12,2001,-2.4492935982947064e-16
IA,150.5,8.49625,0.0,-178.625,66.625,340,55857,416,56273,0.3,63.2,1,2002,0.49999999999999994
IA,0.1,16.228,0.0,-167.8,91.5,340,55857,416,56273,0.3,63.2,2,2002,0.8660254037844386
IA,58.4,18.96153846153846,13.486923076923075,-23.53846153846154,201.0,340,55857,416,56273,0.3,63.2,3,2002,1.0
IA,13.8,35.11,54.5,-83.0,317.0,340,55857,416,56273,0.3,63.2,4,2002,0.8660254037844387
IA,,31.15,55.72,-22.0,328.0,340,55857,416,56273,0.3,63.2,5,2002,0.49999999999999994
IA,1.1,32.94,77.57,111.0,339.0,340,55857,416,56273,0.3,63.2,6,2002,1.2246467991473532e-16
IA,0.5,40.4,78.64,128.0,361.0,340,55857,416,56273,0.3,63.2,7,2002,-0.4999999999999997
IA,10.2,55.99,57.52,89.0,350.0,340,55857,416,56273,0.3,63.2,8,2002,-0.8660254037844384
IA,1.2,9.66,56.02,17.0,339.0,340,55857,416,56273,0.3,63.2,9,2002,-1.0
IA,3.2,26.79,31.31,-56.0,311.0,340,55857,416,56273,0.3,63.2,10,2002,-0.8660254037844386
IA,9.3,17.243000000000002,4.366,-59.5,171.0,340,55857,416,56273,0.3,63.2,11,2002,-0.5000000000000004
IA,18.7,5.88,0.0,-111.66666666666667,124.11111111111111,340,55857,416,56273,0.3,63.2,12,2002,-2.4492935982947064e-16
IA,55.0,8.49625,0.0,-178.625,66.625,340,55857,416,56273,0.3,63.2,1,2003,0.49999999999999994
IA,0.2,16.228,0.0,-167.8,91.5,340,55857,416,56273,0.3,63.2,2,2003,0.8660254037844386
IA,2001.3,18.96153846153846,13.486923076923075,-23.53846153846154,201.0,340,55857,416,56273,0.3,63.2,3,2003,1.0
IA,1193.0,33.76,56.59,-50.0,311.0,340,55857,416,56273,0.3,63.2,4,2003,0.8660254037844387
IA,,26.94,59.69,33.0,317.0,340,55857,416,56273,0.3,63.2,5,2003,0.49999999999999994
IA,0.2,31.45,59.66,61.0,350.0,340,55857,416,56273,0.3,63.2,6,2003,1.2246467991473532e-16
IA,,21.12,68.02,106.0,344.0,340,55857,416,56273,0.3,63.2,7,2003,-0.4999999999999997
IA,0.3,6.79,66.72,122.0,383.0,340,55857,416,56273,0.3,63.2,8,2003,-0.8660254037844384
IA,,31.38,61.49,-17.0,328.0,340,55857,416,56273,0.3,63.2,9,2003,-1.0
IA,41.0,10.07,40.87,-33.0,306.0,340,55857,416,56273,0.3,63.2,10,2003,-0.8660254037844386
IA,42.0,17.243000000000002,4.366,-59.5,171.0,340,55857,416,56273,0.3,63.2,11,2003,-0.5000000000000004
IA,0.1,16.228,0.0,-167.8,91.5,340,55857,416,56273,0.3,63.2,2,2004,0.8660254037844386
IA,37.5,58.86,29.71,11.0,217.0,340,55857,416,56273,0.3,63.2,3,2004,1.0
IA,682.8,16.58,58.78,-50.0,311.0,340,55857,416,56273,0.3,63.2,4,2004,0.8660254037844387
IA,321.1,41.28,63.9,-22.0,311.0,340,55857,416,56273,0.3,63.2,5,2004,0.49999999999999994
IA,,21.93,57.36,61.0,322.0,340,55857,416,56273,0.3,63.2,6,2004,1.2246467991473532e-16
IA,0.1,19.67,60.43,100.0,339.0,340,55857,416,56273,0.3,63.2,7,2004,-0.4999999999999997
IA,0.1,33.41,52.52,61.0,322.0,340,55857,416,56273,0.3,63.2,8,2004,-0.8660254037844384
IA,3.1,15.09,56.34,22.0,328.0,340,55857,416,56273,0.3,63.2,9,2004,-1.0
IA,0.1,18.79,40.78,-22.0,278.0,340,55857,416,56273,0.3,63.2,10,2004,-0.8660254037844386
IA,65.6,5.88,0.0,-111.66666666666667,124.11111111111111,340,55857,416,56273,0.3,63.2,12,2004,-2.4492935982947064e-16
IA,6027.0,18.96153846153846,13.486923076923075,-23.53846153846154,201.0,340,55857,416,56273,0.3,63.2,3,2005,1.0
IA,252.2,30.04,56.79,-11.0,283.0,340,55857,416,56273,0.3,63.2,4,2005,0.8660254037844387
IA,,28.81,64.3,-44.0,300.0,340,55857,416,56273,0.3,63.2,5,2005,0.49999999999999994
IA,,32.38,80.04,111.0,356.0,340,55857,416,56273,0.3,63.2,6,2005,1.2246467991473532e-16
IA,,19.58,78.36,106.0,394.0,340,55857,416,56273,0.3,63.2,7,2005,-0.4999999999999997
IA,0.5,18.08,65.84,117.0,367.0,340,55857,416,56273,0.3,63.2,8,2005,-0.8660254037844384
IA,0.5,22.96,58.68,11.0,333.0,340,55857,416,56273,0.3,63.2,9,2005,-1.0
IA,207.5,4.99,35.48,-33.0,322.0,340,55857,416,56273,0.3,63.2,10,2005,-0.8660254037844386
IA,14.4,17.243000000000002,4.366,-59.5,171.0,340,55857,416,56273,0.3,63.2,11,2005,-0.5000000000000004
IA,459.7,8.49625,0.0,-178.625,66.625,340,55857,416,56273,0.3,63.2,1,2006,0.49999999999999994
IA,1297.8,16.228,0.0,-167.8,91.5,340,55857,416,56273,0.3,63.2,2,2006,0.8660254037844386
IA,1581.25,18.96153846153846,13.486923076923075,-23.53846153846154,201.0,340,55857,416,56273,0.3,63.2,3,2006,1.0
IA,718.75,33.65,61.02,-39.0,317.0,340,55857,416,56273,0.3,63.2,4,2006,0.8660254037844387
IA,373.68,13.9,56.26,-6.0,356.0,340,55857,416,56273,0.3,63.2,5,2006,0.49999999999999994
IA,405.0,12.86,74.18,78.0,356.0,340,55857,416,56273,0.3,63.2,6,2006,1.2246467991473532e-16
IA,43.6,24.51,72.64,89.0,400.0,340,55857,416,56273,0.3,63.2,7,2006,-0.4999999999999997
IA,37.0,49.45,55.4,122.0,400.0,340,55857,416,56273,0.3,63.2,8,2006,-0.8660254037844384
IA,17.35,30.03,47.45,11.0,311.0,340,55857,416,56273,0.3,63.2,9,2006,-1.0
IA,287.2,12.0,42.81,-61.0,344.0,340,55857,416,56273,0.3,63.2,10,2006,-0.8660254037844386
IA,58.6,17.243000000000002,4.366,-59.5,171.0,340,55857,416,56273,0.3,63.2,11,2006,-0.5000000000000004
IA,91.1,5.88,0.0,-111.66666666666667,124.11111111111111,340,55857,416,56273,0.3,63.2,12,2006,-2.4492935982947064e-16
IA,36.0,8.49625,0.0,-178.625,66.625,340,55857,416,56273,0.3,63.2,1,2007,0.49999999999999994
IA,0.75,16.228,0.0,-167.8,91.5,340,55857,416,56273,0.3,63.2,2,2007,0.8660254037844386
IA,223.985,18.96153846153846,13.486923076923075,-23.53846153846154,201.0,340,55857,416,56273,0.3,63.2,3,2007,1.0
IA,461.301,40.77,44.26,-89.0,317.0,340,55857,416,56273,0.3,63.2,4,2007,0.8660254037844387
IA,27.6,31.89,62.17,28.0,322.0,340,55857,416,56273,0.3,63.2,5,2007,0.49999999999999994
IA,13.602,16.98,67.95,78.0,339.0,340,55857,416,56273,0.3,63.2,6,2007,1.2246467991473532e-16
IA,38.8,22.47,74.81,117.0,356.0,340,55857,416,56273,0.3,63.2,7,2007,-0.4999999999999997
IA,2.75,39.2,64.49,117.0,361.0,340,55857,416,56273,0.3,63.2,8,2007,-0.8660254037844384
IA,6.775,19.87,55.74,6.0,328.0,340,55857,416,56273,0.3,63.2,9,2007,-1.0
IA,30.0,32.67,42.69,-28.0,322.0,340,55857,416,56273,0.3,63.2,10,2007,-0.8660254037844386
IA,621.725,26.0,32.71,-39.0,211.0,340,55857,416,56273,0.3,63.2,3,2008,1.0
IA,473.425,42.07,48.36,-44.0,261.0,340,55857,416,56273,0.3,63.2,4,2008,0.8660254037844387
IA,311.625,43.99,63.51,11.0,306.0,340,55857,416,56273,0.3,63.2,5,2008,0.49999999999999994
IA,26.6,59.35,75.64,106.0,322.0,340,55857,416,56273,0.3,63.2,6,2008,1.2246467991473532e-16
IA,16.325,66.13,74.0,122.0,339.0,340,55857,416,56273,0.3,63.2,7,2008,-0.4999999999999997
IA,35.6,24.69,63.22,106.0,350.0,340,55857,416,56273,0.3,63.2,8,2008,-0.8660254037844384
IA,0.1,25.32,48.3,56.0,322.0,340,55857,416,56273,0.3,63.2,9,2008,-1.0
IA,54.45,27.94,33.36,-56.0,250.0,340,55857,416,56273,0.3,63.2,10,2008,-0.8660254037844386
IA,148.11,17.243000000000002,4.366,-59.5,171.0,340,55857,416,56273,0.3,63.2,11,2008,-0.5000000000000004
IA,0.5,5.88,0.0,-111.66666666666667,124.11111111111111,340,55857,416,56273,0.3,63.2,12,2008,-2.4492935982947064e-16
IA,25.1,8.49625,0.0,-178.625,66.625,340,55857,416,56273,0.3,63.2,1,2009,0.49999999999999994
IA,119.5,16.228,0.0,-167.8,91.5,340,55857,416,56273,0.3,63.2,2,2009,0.8660254037844386
IA,3532.55,12.71,41.0,-28.0,256.0,340,55857,416,56273,0.3,63.2,3,2009,1.0
IA,3848.551,13.02,46.43,-56.0,306.0,340,55857,416,56273,0.3,63.2,4,2009,0.8660254037844387
IA,127.201,32.57,61.12,22.0,306.0,340,55857,416,56273,0.3,63.2,5,2009,0.49999999999999994
IA,2.5,41.49,58.08,78.0,350.0,340,55857,416,56273,0.3,63.2,6,2009,1.2246467991473532e-16
IA,11.75,42.11,61.57,100.0,300.0,340,55857,416,56273,0.3,63.2,7,2009,-0.4999999999999997
IA,1.05,46.11,54.93,67.0,333.0,340,55857,416,56273,0.3,63.2,8,2009,-0.8660254037844384
IA,104.25,11.27,43.56,28.0,289.0,340,55857,416,56273,0.3,63.2,9,2009,-1.0
IA,2.0,61.4,27.91,-28.0,222.0,340,55857,416,56273,0.3,63.2,10,2009,-0.8660254037844386
IA,171.5,17.243000000000002,4.366,-59.5,171.0,340,55857,416,56273,0.3,63.2,11,2009,-0.5000000000000004
IA,3.0,5.88,0.0,-111.66666666666667,124.11111111111111,340,55857,416,56273,0.3,63.2,12,2009,-2.4492935982947064e-16
IA,689.45,18.96153846153846,13.486923076923075,-23.53846153846154,201.0,340,55857,416,56273,0.3,63.2,3,2010,1.0
IA,1052.967,29.566896551724135,47.75,-47.689655172413794,284.51724137931035,340,55857,416,56273,0.3,63.2,4,2010,0.8660254037844387
IA,63.95,38.78689655172413,55.396206896551725,15.068965517241379,318.37931034482756,340,55857,416,56273,0.3,63.2,5,2010,0.49999999999999994
IA,1.75,35.60034482758621,65.65620689655172,82.41379310344827,344.0689655172414,340,55857,416,56273,0.3,63.2,6,2010,1.2246467991473532e-16
IA,2.0,33.19689655172414,67.38103448275862,117.17241379310344,357.58620689655174,340,55857,416,56273,0.3,63.2,7,2010,-0.4999999999999997
IA,10.0,30.520344827586207,56.286206896551725,106.17241379310344,352.62068965517244,340,55857,416,56273,0.3,63.2,8,2010,-0.8660254037844384
IA,17.1,26.591379310344827,48.72551724137931,30.517241379310345,329.0689655172414,340,55857,416,56273,0.3,63.2,9,2010,-1.0
IA,322.05,22.312413793103445,34.80965517241379,-37.41379310344828,293.41379310344826,340,55857,416,56273,0.3,63.2,10,2010,-0.8660254037844386
IA,162.05,17.243000000000002,4.366,-59.5,171.0,340,55857,416,56273,0.3,63.2,11,2010,-0.5000000000000004
IA,83.625,5.88,0.0,-111.66666666666667,124.11111111111111,340,55857,416,56273,0.3,63.2,12,2010,-2.4492935982947064e-16
ID,10.0,15.281666666666666,2.4008333333333334,-163.5,102.75,1520,82643,926,83569,61.9,69.2,1,1992,0.49999999999999994
ID,0.3,15.050833333333335,0.0,-142.16666666666666,149.0,1520,82643,926,83569,61.9,69.2,2,1992,0.8660254037844386
ID,144.6,16.088333333333335,3.7916666666666665,-66.16666666666667,203.83333333333334,1520,82643,926,83569,61.9,69.2,3,1992,1.0
ID,812.3,8.8,50.69,-67.0,306.0,1520,82643,926,83569,61.9,69.2,4,1992,0.8660254037844387
ID,3406.0,2.33,73.19,-28.0,339.0,1520,82643,926,83569,61.9,69.2,5,1992,0.49999999999999994
ID,28517.3,10.9,71.3,-6.0,383.0,1520,82643,926,83569,61.9,69.2,6,1992,1.2246467991473532e-16
ID,19309.9,6.79,77.98,17.0,378.0,1520,82643,926,83569,61.9,69.2,7,1992,-0.4999999999999997
ID,604253.7,1.35,79.17,-17.0,406.0,1520,82643,926,83569,61.9,69.2,8,1992,-0.8660254037844384
ID,24449.3,5.13,51.73,-33.0,344.0,1520,82643,926,83569,61.9,69.2,9,1992,-1.0
ID,3755.1,2.73,37.3,-28.0,317.0,1520,82643,926,83569,61.9,69.2,10,1992,-0.8660254037844386
ID,0.4,11.325263157894737,8.793684210526315,-85.94736842105263,183.57894736842104,1520,82643,926,83569,61.9,69.2,11,1992,-0.5000000000000004
ID,0.3,16.088333333333335,3.7916666666666665,-66.16666666666667,203.83333333333334,1520,82643,926,83569,61.9,69.2,3,1993,1.0
ID,15.6,20.18,36.6,-22.0,206.0,1520,82643,926,83569,61.9,69.2,4,1993,0.8660254037844387
ID,89.9,9.13,67.36,-150.0,344.0,1520,82643,926,83569,61.9,69.2,5,1993,0.49999999999999994
ID,496.3,15.54,61.71,6.0,367.0,1520,82643,926,83569,61.9,69.2,6,1993,1.2246467991473532e-16
ID,453.0,14.32,67.57,22.0,378.0,1520,82643,926,83569,61.9,69.2,7,1993,-0.4999999999999997
ID,1335.2,7.34,64.76,-17.0,350.0,1520,82643,926,83569,61.9,69.2,8,1993,-0.8660254037844384
ID,3804.3,2.84,52.65,-44.0,344.0,1520,82643,926,83569,61.9,69.2,9,1993,-1.0
ID,811.7,7.35,31.92,-83.0,306.0,1520,82643,926,83569,61.9,69.2,10,1993,-0.8660254037844386
ID,971.9,11.325263157894737,8.793684210526315,-85.94736842105263,183.57894736842104,1520,82643,926,83569,61.9,69.2,11,1993,-0.5000000000000004
ID,0.3,15.050833333333335,0.0,-142.16666666666666,149.0,1520,82643,926,83569,61.9,69.2,2,1994,0.8660254037844386
ID,1167.0,16.088333333333335,3.7916666666666665,-66.16666666666667,203.83333333333334,1520,82643,926,83569,61.9,69.2,3,1994,1.0
ID,2508.1,14.72,45.88,-39.0,300.0,1520,82643,926,83569,61.9,69.2,4,1994,0.8660254037844387
ID,267.2,13.45,57.03,-11.0,328.0,1520,82643,926,83569,61.9,69.2,5,1994,0.49999999999999994
ID,27510.4,6.27,73.83,-11.0,394.0,1520,82643,926,83569,61.9,69.2,6,1994,1.2246467991473532e-16
ID,260166.6,0.78,91.51,6.0,428.0,1520,82643,926,83569,61.9,69.2,7,1994,-0.4999999999999997
ID,411596.0,1.91,80.59,22.0,411.0,1520,82643,926,83569,61.9,69.2,8,1994,-0.8660254037844384
ID,25023.9,5.24,57.27,-39.0,350.0,1520,82643,926,83569,61.9,69.2,9,1994,-1.0
ID,790.0,11.87,24.8,-61.0,267.0,1520,82643,926,83569,61.9,69.2,10,1994,-0.8660254037844386
ID,0.1,11.325263157894737,8.793684210526315,-85.94736842105263,183.57894736842104,1520,82643,926,83569,61.9,69.2,11,1994,-0.5000000000000004
ID,0.1,15.281666666666666,2.4008333333333334,-163.5,102.75,1520,82643,926,83569,61.9,69.2,1,1995,0.49999999999999994
ID,7.6,15.050833333333335,0.0,-142.16666666666666,149.0,1520,82643,926,83569,61.9,69.2,2,1995,0.8660254037844386
ID,4.7,16.088333333333335,3.7916666666666665,-66.16666666666667,203.83333333333334,1520,82643,926,83569,61.9,69.2,3,1995,1.0
ID,32.3,12.63,46.56,-50.0,244.0,1520,82643,926,83569,61.9,69.2,4,1995,0.8660254037844387
ID,80.3,15.87,55.23,0.0,317.0,1520,82643,926,83569,61.9,69.2,5,1995,0.49999999999999994
ID,2339.8,22.05,58.46,-22.0,361.0,1520,82643,926,83569,61.9,69.2,6,1995,1.2246467991473532e-16
ID,183955.3,5.5,75.0,28.0,422.0,1520,82643,926,83569,61.9,69.2,7,1995,-0.4999999999999997
ID,40325.2,4.15,70.25,-11.0,389.0,1520,82643,926,83569,61.9,69.2,8,1995,-0.8660254037844384
ID,20422.9,5.06,51.85,-44.0,367.0,1520,82643,926,83569,61.9,69.2,9,1995,-1.0
ID,21232.0,10.1,35.39,-67.0,256.0,1520,82643,926,83569,61.9,69.2,10,1995,-0.8660254037844386
ID,281.1,11.325263157894737,8.793684210526315,-85.94736842105263,183.57894736842104,1520,82643,926,83569,61.9,69.2,11,1995,-0.5000000000000004
ID,0.1,15.050833333333335,0.0,-142.16666666666666,149.0,1520,82643,926,83569,61.9,69.2,2,1996,0.8660254037844386
ID,2056.5,16.088333333333335,3.7916666666666665,-66.16666666666667,203.83333333333334,1520,82643,926,83569,61.9,69.2,3,1996,1.0
ID,795.3,21.59,41.5,-56.0,267.0,1520,82643,926,83569,61.9,69.2,4,1996,0.8660254037844387
ID,619.3,19.57,58.33,-44.0,300.0,1520,82643,926,83569,61.9,69.2,5,1996,0.49999999999999994
ID,17483.2,3.23,74.23,-11.0,361.0,1520,82643,926,83569,61.9,69.2,6,1996,1.2246467991473532e-16
ID,360597.9,3.31,84.33,39.0,406.0,1520,82643,926,83569,61.9,69.2,7,1996,-0.4999999999999997
ID,457695.4,2.0,75.21,6.0,400.0,1520,82643,926,83569,61.9,69.2,8,1996,-0.8660254037844384
ID,35391.1,7.7,48.68,-28.0,356.0,1520,82643,926,83569,61.9,69.2,9,1996,-1.0
ID,21990.0,4.97,42.35,-106.0,311.0,1520,82643,926,83569,61.9,69.2,10,1996,-0.8660254037844386
ID,31.0,24.57,20.6,-67.0,172.0,1520,82643,926,83569,61.9,69.2,11,1996,-0.5000000000000004
ID,0.1,12.383571428571429,0.0,-148.28571428571428,124.14285714285714,1520,82643,926,83569,61.9,69.2,12,1996,-2.4492935982947064e-16
ID,81.8,16.088333333333335,3.7916666666666665,-66.16666666666667,203.83333333333334,1520,82643,926,83569,61.9,69.2,3,1997,1.0
ID,60.2,23.54,36.5,-83.0,244.0,1520,82643,926,83569,61.9,69.2,4,1997,0.8660254037844387
ID,633.2,12.12,59.51,-28.0,333.0,1520,82643,926,83569,61.9,69.2,5,1997,0.49999999999999994
ID,3904.4,11.79,63.13,6.0,339.0,1520,82643,926,83569,61.9,69.2,6,1997,1.2246467991473532e-16
ID,6010.1,9.83,68.53,22.0,389.0,1520,82643,926,83569,61.9,69.2,7,1997,-0.4999999999999997
ID,15359.1,5.34,71.12,39.0,389.0,1520,82643,926,83569,61.9,69.2,8,1997,-0.8660254037844384
ID,6808.9,11.09,47.48,-17.0,361.0,1520,82643,926,83569,61.9,69.2,9,1997,-1.0
ID,10043.3,6.03,38.88,-72.0,350.0,1520,82643,926,83569,61.9,69.2,10,1997,-0.8660254037844386
ID,1.3,0.0,26.33,-83.0,200.0,1520,82643,926,83569,61.9,69.2,11,1997,-0.5000000000000004
ID,0.1,12.383571428571429,0.0,-148.28571428571428,124.14285714285714,1520,82643,926,83569,61.9,69.2,12,1997,-2.4492935982947064e-16
ID,5.0,16.088333333333335,3.7916666666666665,-66.16666666666667,203.83333333333334,1520,82643,926,83569,61.9,69.2,3,1998,1.0
ID,30.4,9.33,41.31,-39.0,300.0,1520,82643,926,83569,61.9,69.2,4,1998,0.8660254037844387
ID,86.0,29.98,49.42,-6.0,306.0,1520,82643,926,83569,61.9,69.2,5,1998,0.49999999999999994
ID,255.2,13.36,61.49,-6.0,339.0,1520,82643,926,83569,61.9,69.2,6,1998,1.2246467991473532e-16
ID,30655.0,6.32,81.07,67.0,394.0,1520,82643,926,83569,61.9,69.2,7,1998,-0.4999999999999997
ID,98891.5,3.38,73.6,28.0,406.0,1520,82643,926,83569,61.9,69.2,8,1998,-0.8660254037844384
ID,19815.0,11.11,49.48,17.0,389.0,1520,82643,926,83569,61.9,69.2,9,1998,-1.0
ID,1561.0,1.64,35.62,-67.0,300.0,1520,82643,926,83569,61.9,69.2,10,1998,-0.8660254037844386
ID,0.1,11.325263157894737,8.793684210526315,-85.94736842105263,183.57894736842104,1520,82643,926,83569,61.9,69.2,11,1998,-0.5000000000000004
ID,0.1,12.383571428571429,0.0,-148.28571428571428,124.14285714285714,1520,82643,926,83569,61.9,69.2,12,1998,-2.4492935982947064e-16
ID,7.1,15.281666666666666,2.4008333333333334,-163.5,102.75,1520,82643,926,83569,61.9,69.2,1,1999,0.49999999999999994
ID,8.0,15.050833333333335,0.0,-142.16666666666666,149.0,1520,82643,926,83569,61.9,69.2,2,1999,0.8660254037844386
ID,107.5,16.088333333333335,3.7916666666666665,-66.16666666666667,203.83333333333334,1520,82643,926,83569,61.9,69.2,3,1999,1.0
ID,523.0,6.4,46.84,-56.0,272.0,1520,82643,926,83569,61.9,69.2,4,1999,0.8660254037844387
ID,420.3,10.88,55.9,-44.0,344.0,1520,82643,926,83569,61.9,69.2,5,1999,0.49999999999999994
ID,17503.65,7.25,69.26,-11.0,383.0,1520,82643,926,83569,61.9,69.2,6,1999,1.2246467991473532e-16
ID,79961.9,1.08,72.6,-6.0,406.0,1520,82643,926,83569,61.9,69.2,7,1999,-0.4999999999999997
ID,261173.06,4.75,69.82,17.0,372.0,1520,82643,926,83569,61.9,69.2,8,1999,-0.8660254037844384
ID,40631.26,0.83,57.94,-56.0,333.0,1520,82643,926,83569,61.9,69.2,9,1999,-1.0
ID,13049.15,0.82,42.3,-61.0,283.0,1520,82643,926,83569,61.9,69.2,10,1999,-0.8660254037844386
ID,2800.9,0.0,32.11,-56.0,244.0,1520,82643,926,83569,61.9,69.2,11,1999,-0.5000000000000004
ID,0.2,15.281666666666666,2.4008333333333334,-163.5,102.75,1520,82643,926,83569,61.9,69.2,1,2000,0.49999999999999994
ID,2.5,15.050833333333335,0.0,-142.16666666666666,149.0,1520,82643,926,83569,61.9,69.2,2,2000,0.8660254037844386
ID,8.0,16.088333333333335,3.7916666666666665,-66.16666666666667,203.83333333333334,1520,82643,926,83569,61.9,69.2,3,2000,1.0
ID,703.2,10.21,48.11,-33.0,306.0,1520,82643,926,83569,61.9,69.2,4,2000,0.8660254037844387
ID,10.0,11.21,57.72,-28.0,322.0,1520,82643,926,83569,61.9,69.2,5,2000,0.49999999999999994
ID,35481.4,5.15,75.9,0.0,356.0,1520,82643,926,83569,61.9,69.2,6,2000,1.2246467991473532e-16
ID,824309.48,1.82,79.14,33.0,394.0,1520,82643,926,83569,61.9,69.2,7,2000,-0.4999999999999997
ID,469974.85,1.71,77.74,6.0,389.0,1520,82643,926,83569,61.9,69.2,8,2000,-0.8660254037844384
ID,20008.35,10.08,43.55,-72.0,356.0,1520,82643,926,83569,61.9,69.2,9,2000,-1.0
ID,288.0,10.72,49.0,-28.0,283.0,1520,82643,926,83569,61.9,69.2,10,2000,-0.8660254037844386
ID,0.5,0.0,8.33,-44.0,100.0,1520,82643,926,83569,61.9,69.2,11,2000,-0.5000000000000004
ID,0.1,15.281666666666666,2.4008333333333334,-163.5,102.75,1520,82643,926,83569,61.9,69.2,1,2001,0.49999999999999994
ID,,4.39,0.0,-333.0,61.0,1520,82643,926,83569,61.9,69.2,2,2001,0.8660254037844386
ID,30.3,0.0,45.5,-22.0,128.0,1520,82643,926,83569,61.9,69.2,3,2001,1.0
ID,75.6,19.26,39.95,-67.0,294.0,1520,82643,926,83569,61.9,69.2,4,2001,0.8660254037844387
ID,1586.85,4.09,69.39,-44.0,378.0,1520,82643,926,83569,61.9,69.2,5,2001,0.49999999999999994
ID,22509.22,8.88,65.73,-33.0,372.0,1520,82643,926,83569,61.9,69.2,6,2001,1.2246467991473532e-16
ID,85003.8,4.25,78.9,50.0,406.0,1520,82643,926,83569,61.9,69.2,7,2001,-0.4999999999999997
ID,45664.2,0.87,72.72,28.0,400.0,1520,82643,926,83569,61.9,69.2,8,2001,-0.8660254037844384
ID,36414.2,2.46,55.63,-17.0,356.0,1520,82643,926,83569,61.9,69.2,9,2001,-1.0
ID,1424.95,2.06,44.34,-56.0,311.0,1520,82643,926,83569,61.9,69.2,10,2001,-0.8660254037844386
ID,92.4,5.0,29.0,-11.0,183.0,1520,82643,926,83569,61.9,69.2,11,2001,-0.5000000000000004
ID,0.1,15.281666666666666,2.4008333333333334,-163.5,102.75,1520,82643,926,83569,61.9,69.2,1,2002,0.49999999999999994
ID,0.5,15.050833333333335,0.0,-142.16666666666666,149.0,1520,82643,926,83569,61.9,69.2,2,2002,0.8660254037844386
ID,21.7,16.088333333333335,3.7916666666666665,-66.16666666666667,203.83333333333334,1520,82643,926,83569,61.9,69.2,3,2002,1.0
ID,25.0,11.01,35.27,-61.0,261.0,1520,82643,926,83569,61.9,69.2,4,2002,0.8660254037844387
ID,1285.15,4.35,63.94,-67.0,328.0,1520,82643,926,83569,61.9,69.2,5,2002,0.49999999999999994
ID,5323.7,6.36,72.45,-17.0,389.0,1520,82643,926,83569,61.9,69.2,6,2002,1.2246467991473532e-16
ID,45855.08,3.84,82.68,33.0,433.0,1520,82643,926,83569,61.9,69.2,7,2002,-0.4999999999999997
ID,29809.96,3.54,74.31,11.0,383.0,1520,82643,926,83569,61.9,69.2,8,2002,-0.8660254037844384
ID,1146.71,5.16,50.96,-39.0,367.0,1520,82643,926,83569,61.9,69.2,9,2002,-1.0
ID,2588.15,1.79,43.16,-128.0,267.0,1520,82643,926,83569,61.9,69.2,10,2002,-0.8660254037844386
ID,153.1,11.325263157894737,8.793684210526315,-85.94736842105263,183.57894736842104,1520,82643,926,83569,61.9,69.2,11,2002,-0.5000000000000004
ID,2.0,12.383571428571429,0.0,-148.28571428571428,124.14285714285714,1520,82643,926,83569,61.9,69.2,12,2002,-2.4492935982947064e-16
ID,0.3,15.281666666666666,2.4008333333333334,-163.5,102.75,1520,82643,926,83569,61.9,69.2,1,2003,0.49999999999999994
ID,18.6,16.088333333333335,3.7916666666666665,-66.16666666666667,203.83333333333334,1520,82643,926,83569,61.9,69.2,3,2003,1.0
ID,652.9,13.46,38.17,-33.0,250.0,1520,82643,926,83569,61.9,69.2,4,2003,0.8660254037844387
ID,314.65000000000003,12.48,54.99,-50.0,378.0,1520,82643,926,83569,61.9,69.2,5,2003,0.49999999999999994
ID,5930.26,3.63,68.92,-11.0,383.0,1520,82643,926,83569,61.9,69.2,6,2003,1.2246467991473532e-16
ID,98612.11,2.36,91.71,33.0,433.0,1520,82643,926,83569,61.9,69.2,7,2003,-0.4999999999999997
ID,212262.55,6.23,74.53,39.0,394.0,1520,82643,926,83569,61.9,69.2,8,2003,-0.8660254037844384
ID,10083.64,5.66,53.93,-61.0,356.0,1520,82643,926,83569,61.9,69.2,9,2003,-1.0
ID,8086.25,0.96,31.43,-128.0,322.0,1520,82643,926,83569,61.9,69.2,10,2003,-0.8660254037844386
ID,138.85,6.14,0.0,-183.0,122.0,1520,82643,926,83569,61.9,69.2,11,2003,-0.5000000000000004
ID,3.1,9.48,0.0,-122.0,89.0,1520,82643,926,83569,61.9,69.2,12,2003,-2.4492935982947064e-16
